state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_AZ;enrollmetric;pp_stloc_raw_AZ;pp_fed_raw_AZ;pp_total_raw_AZ;schoolstloc_raw_AZ;schoolfed_raw_AZ;schooltot_raw_AZ;countenroll;noaudit;nositecen;adfinvars;distflex;ppperfed_raw_AZ;ppperstloc_raw_AZ;ppnonperfed_raw_AZ;ppnonperstloc_raw_AZ;pppersonnel_raw_AZ;ppnonpersonnel_raw_AZ;flag_NERDS
AZ;2018-2019;4467;6085;Sedona-Oak Creek JUSD #9;Sedona Red Rock Junior/Senior High School;0409733;040973301040;NA; 07-12;4;144;October Count Day;9786,677327;550,8948936;10337,57222;1409281,535;79328,86468;1488610,4;1;1;1;1;0;382,7892892;7250,471942;168,1056044;2536,205385;7633,261231;2704,310989;0
AZ;2018-2019;4467;6083;Sedona-Oak Creek JUSD #9;West Sedona Elementary School;0409733;040973301512;351; PK-06;2;351;October Count Day;10306,7792;913,1240529;11219,90325;3617679,498;320506,5426;3938186,041;1;1;1;1;0;690,722207;7937,098048;222,4018459;2369,681148;8627,820255;2592,082994;0
AZ;2018-2019;92381;92890;Self Development Academy-Phoenix;Self Development Academy-Phoenix;0400934;040093403493;300; KG-08;3;300;October Count Day;8155,65241;1432,945555;9588,597966;2446695,723;429883,6666;2876579,39;1;1;1;1;0;926,0857676;4708,492038;506,8597876;3447,160372;5634,577806;3954,02016;0
AZ;2018-2019;79072;79104;Self Development Charter School;Self Development Charter School;0400232;040023202022;499; KG-08;3;500;October Count Day;7597,879975;0;7597,879975;3798939,988;0;3798939,988;1;1;1;1;0;0;4779,948918;0;2817,931058;4779,948918;2817,931058;0
AZ;2018-2019;4472;6104;Seligman Unified District;Seligman Elementary School;0407630;040763000667;67; PK-08;3;67;October Count Day;28519,10942;340,2450873;28859,35451;1910780,331;22796,42085;1933576,752;1;1;1;1;0;215,4778364;17371,35525;124,7672508;11147,75418;17586,83308;11272,52143;0
AZ;2018-2019;4472;6105;Seligman Unified District;Seligman High School;0407630;040763000668;31; 09-12;4;31;October Count Day;40811,11193;0;40811,11193;1265144,47;0;1265144,47;1;1;1;1;0;0;25708,83991;0;15102,27202;25708,83991;15102,27202;0
AZ;2018-2019;4250;5188;Sentinel Elementary District;Sentinel Elementary School;0407680;040768000669;36; KG-08;3;36;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;6353;5653;Shonto Governing Board of Education, Inc.;Shonto Preparatory Technology High School;0400154;040015401770;64; 09-12;4;64;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4393;5628;Show Low Unified District;Linden Elementary School;0407700;040770001253;184; KG-05;2;186;October Count Day;16334,99324;374,251031;16709,24427;3038308,742;69610,69176;3107919,434;1;1;1;1;0;334,0773262;5249,733746;40,17370474;11085,25949;5583,811072;11125,4332;0
AZ;2018-2019;4393;5627;Show Low Unified District;Nikolaus Homestead Elementary School;0407700;040770001435;480; KG-05;2;480;October Count Day;4700,578524;409,0987501;5109,677274;2256277,691;196367,4;2452645,091;1;1;1;1;0;311,6113172;4299,071693;97,48743283;401,5068306;4610,683011;498,9942634;1
AZ;2018-2019;4393;5632;Show Low Unified District;Show Low High School;0407700;040770000673;767; 09-12;4;767;October Count Day;5845,984503;415,3351905;6261,319693;4483870,113;318562,0911;4802432,205;1;1;1;1;0;316,0294833;5121,253713;99,30570721;724,7307893;5437,283197;824,0364965;0
AZ;2018-2019;4393;5631;Show Low Unified District;Show Low Junior High School;0407700;040770000674;615; 06-08;3;615;October Count Day;4411,8174;370,6715037;4782,488904;2713267,701;227962,9748;2941230,676;1;1;1;1;0;290,3000891;4039,445523;80,37141456;372,3718769;4329,745612;452,7432915;1
AZ;2018-2019;4393;7673;Show Low Unified District;Show Low Preschool;0407700;040770003615;22; PK-PK;1;22;October Count Day;9428,770069;803,5551293;10232,3252;207432,9415;17678,21284;225111,1544;1;1;1;1;0;756,3009412;9405,454884;47,2541881;23,31518522;10161,75583;70,56937331;0
AZ;2018-2019;4393;5626;Show Low Unified District;Whipple Ranch Elementary School;0407700;040770000672;410; PK-05;2;410;October Count Day;6162,284633;552,1428677;6714,427501;2526536,7;226378,5758;2752915,276;1;1;1;1;0;508,6314895;5763,785909;43,51137821;398,4987241;6272,417399;442,0101023;0
AZ;2018-2019;4393;79646;Show Low Unified District;White Mountain Institute;0407700;040770001941;19; 09-12;4;19;October Count Day;3880,616821;0;3880,616821;73731,71961;0;73731,71961;1;1;1;1;0;0;3709,627632;0;170,9891898;3709,627632;170,9891898;1
AZ;2018-2019;4393;91203;Show Low Unified District;WMI ON LINE;0407700;040770003276;19; 09-12;4;19;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;4175;4775;Sierra Vista Unified District;Bella Vista Elementary School;0401460;040146003062;366; KG-06;2;366;October Count Day;7677,200462;713,8383263;8391,038788;2809855,369;261264,8274;3071120,196;1;1;1;1;0;578,8302148;5414,139993;135,0081115;2263,060469;5992,970208;2398,06858;0
AZ;2018-2019;4175;4783;Sierra Vista Unified District;Buena High School;0401460;040146000081;2076; 07-12;4;2076;October Count Day;9226,608792;265,7548728;9492,363665;19154439,85;551707,1159;19706146,97;1;1;1;1;0;197,872308;6214,117293;67,88256475;3012,491499;6411,989601;3080,374063;0
AZ;2018-2019;4175;4776;Sierra Vista Unified District;Carmichael Elementary School;0401460;040146000077;450; KG-06;2;450;October Count Day;9719,581182;1513,608031;11233,18921;4373811,532;681123,6138;5054935,146;1;1;1;1;0;1257,089771;7402,169681;256,5182594;2317,411501;8659,259453;2573,929761;0
AZ;2018-2019;4175;4777;Sierra Vista Unified District;Huachuca Mountain Elementary School;0401460;040146001356;570; KG-06;2;570;October Count Day;8553,144085;529,8057403;9082,949825;4875292,128;301989,272;5177281,4;1;1;1;1;0;455,34759;6173,63667;74,45815024;2379,507415;6628,98426;2453,965565;0
AZ;2018-2019;4175;4781;Sierra Vista Unified District;Joyce Clark Middle School;0401460;040146000078;736; 07-08;3;736;October Count Day;8562,164133;394,6841245;8956,848257;6301752,802;290487,5156;6592240,317;1;1;1;1;0;342,5569294;6366,660061;52,12719508;2195,504072;6709,21699;2247,631267;0
AZ;2018-2019;4175;4778;Sierra Vista Unified District;Pueblo Del Sol Elementary School;0401460;040146001050;496; KG-06;2;496;October Count Day;8742,284777;827,0667108;9569,351488;4336173,25;410225,0885;4746398,338;1;1;1;1;0;644,7095472;6560,650167;182,3571636;2181,634611;7205,359714;2363,991774;0
AZ;2018-2019;4175;440989;Sierra Vista Unified District;Sierra Vista Online;0401460;040146003524;14; 09-12;4;14;October Count Day;3056,305357;116,0190758;3172,324433;42788,275;1624,267061;44412,54207;1;1;1;1;0;74,40946609;1600,723406;41,6096097;1455,581952;1675,132872;1497,191561;1
AZ;2018-2019;4175;4779;Sierra Vista Unified District;Town & Country Elementary School;0401460;040146001051;382; PK-06;2;382;October Count Day;9586,720749;921,2655314;10507,98628;3662127,326;351923,433;4014050,759;1;1;1;1;0;763,4599265;7347,012127;157,8056049;2239,708622;8110,472054;2397,514227;0
AZ;2018-2019;4175;4780;Sierra Vista Unified District;Village Meadows Elementary School-Sierra Vista Unified District;0401460;040146000080;499; KG-06;2;499;October Count Day;10789,33937;888,6888489;11678,02822;5383880,348;443455,7356;5827336,084;1;1;1;1;0;626,0278331;6587,425908;262,6610158;4201,913467;7213,453741;4464,574483;0
AZ;2018-2019;4478;6113;Skull Valley Elementary District;Skull Valley Elementary School;0407770;040777000390;20; KG-08;3;20;October Count Day;17722,26536;1248,514458;18970,77982;354445,3072;24970,28916;379415,5963;1;1;1;1;0;130,8997138;12520,53571;1117,614744;5201,729644;12651,43543;6319,344388;0
AZ;2018-2019;90329;89941;Skyline Gila River Schools, LLC;Skyline D5;0400801;040080102941;171; 05-12;4;171;October Count Day;6694,600544;8621,414521;15316,01507;1144776,693;1474261,883;2619038,576;1;1;1;1;0;1617,178204;5347,161798;7004,236317;1347,438746;6964,340002;8351,675064;1
AZ;2018-2019;79084;79092;Skyline Schools, Inc.;Skyline Prep High School;0400243;040024302030;147; 09-12;4;147;October Count Day;9191,095814;6924,879749;16115,97556;1351091,085;1017957,323;2369048,408;1;1;1;1;0;765,0378417;3998,518795;6159,841907;5192,577019;4763,556636;11352,41893;1
AZ;2018-2019;4496;6141;Skyview School, Inc.;Skyview School;0400093;040009301086;227; KG-08;3;227;October Count Day;8148,596218;371,0896755;8519,685893;1849731,341;84237,35635;1933968,698;1;1;1;1;0;337,9351034;6437,833401;33,15457216;1710,762817;6775,768504;1743,917389;0
AZ;2018-2019;4391;5619;Snowflake Unified District;Highland Primary School;0407820;040782000692;420; KG-03;2;420;October Count Day;7072,172976;864,6035899;7936,776565;2970312,65;363133,5078;3333446,158;1;1;1;1;0;672,6526422;5429,594609;191,9509477;1642,578366;6102,247252;1834,529314;0
AZ;2018-2019;4391;5618;Snowflake Unified District;Snowflake High School;0407820;040782000694;827; 09-12;4;827;October Count Day;6914,942056;507,3264471;7422,268503;5718657,08;419558,9718;6138216,052;1;1;1;1;0;402,2377345;5008,141849;105,0887126;1906,800207;5410,379584;2011,888919;0
AZ;2018-2019;4391;5614;Snowflake Unified District;Snowflake Intermediate School;0407820;040782001938;390; 04-06;2;390;October Count Day;5609,755429;330,3252111;5940,080641;2187804,618;128826,8323;2316631,45;1;1;1;1;0;201,5227587;4384,287236;128,8024525;1225,468193;4585,809995;1354,270646;1
AZ;2018-2019;4391;5616;Snowflake Unified District;Snowflake Junior High School;0407820;040782000695;410; 06-09;3;410;October Count Day;6140,771164;527,4609343;6668,232099;2517716,177;216258,983;2733975,16;1;1;1;1;0;411,4457333;4714,27102;116,0152009;1426,500144;5125,716753;1542,515345;0
AZ;2018-2019;4391;87577;Snowflake Unified District;Snowflake Preschool;0407820;040782002543;26; PK-PK;1;26;October Count Day;1536,086021;181,014414;1717,100435;39938,23655;4706,374765;44644,61131;1;1;1;1;0;116,389676;766,8351353;64,62473806;769,2508859;883,2248112;833,8756239;1
AZ;2018-2019;4391;5615;Snowflake Unified District;Taylor Elementary School;0407820;040782000696;295; KG-03;2;295;October Count Day;7616,691716;1266,008904;8882,700619;2246924,056;373472,6265;2620396,683;1;1;1;1;0;1036,824468;6029,98119;229,184436;1586,710525;7066,805658;1815,894961;0
AZ;2018-2019;4391;5617;Snowflake Unified District;Taylor Intermediate School;0407820;040782000331;220; 04-06;2;220;October Count Day;6898,091259;689,2488748;7587,340133;1517580,077;151634,7525;1669214,829;1;1;1;1;0;509,2418195;5502,873045;180,0070553;1395,218213;6012,114865;1575,225269;0
AZ;2018-2019;4222;4894;Solomon Elementary District;Solomon Elementary School;0407860;040786000697;205; PK-08;3;205;October Count Day;-2903,915827;-630,8065133;-3534,722341;-595302,7446;-129315,3352;-724618,0798;1;1;1;1;0;-305,0139305;-1789,364622;-325,7925828;-1114,551205;-2094,378553;-1440,343788;1
AZ;2018-2019;4500;6166;Somerton Elementary District;Desert Sonora Elementary School;0407890;040789001565;504; PK-06;2;504;October Count Day;6668,169298;1912,496658;8580,665955;3360757,326;963898,3155;4324655,641;1;1;1;1;0;1407,312542;5842,147956;505,184116;826,0213418;7249,460498;1331,205458;0
AZ;2018-2019;4500;6165;Somerton Elementary District;Orange Grove Elementary School;0407890;040789001256;484; PK-06;2;484;October Count Day;6259,289048;1728,808353;7988,097401;3029495,899;836743,2427;3866239,142;1;1;1;1;0;1228,169278;5442,611318;500,6390748;816,6777296;6670,780596;1317,316804;0
AZ;2018-2019;4500;6164;Somerton Elementary District;Somerton Middle School;0407890;040789000698;674; 07-08;3;674;October Count Day;6271,667881;1470,818792;7742,486673;4227104,152;991331,866;5218436,018;1;1;1;1;0;991,0927686;5253,994938;479,7260237;1017,672943;6245,087707;1497,398967;0
AZ;2018-2019;4500;6167;Somerton Elementary District;Tierra Del Sol Elementary School;0407890;040789001566;884; PK-06;2;884;October Count Day;6220,746558;1721,341134;7942,087692;5499139,958;1521665,562;7020805,52;1;1;1;1;0;1226,073363;5477,347104;495,2677704;743,3994543;6703,420468;1238,667225;0
AZ;2018-2019;4500;87330;Somerton Elementary District;Valle Del Encanto Learning Center;0407890;040789002568;512; PK-06;2;512;October Count Day;5775,344268;1737,537779;7512,882048;2956976,265;889619,343;3846595,608;1;1;1;1;0;1194,827931;4973,770311;542,709848;801,5739575;6168,598242;1344,283806;0
AZ;2018-2019;4461;5970;Sonoita Elementary District;Elgin Elementary School;0407920;040792000699;128; PK-08;3;128;October Count Day;-15586,13628;-324,1110654;-15910,24735;-1995025,444;-41486,21637;-2036511,661;1;1;1;1;0;-8,86563867;-11332,94428;-315,2454267;-4253,192008;-11341,80991;-4568,437435;1
AZ;2018-2019;91108;91109;South Phoenix Academy Inc.;South Phoenix Prep and Arts Academy;0400853;040085303297;283; KG-04;2;283;October Count Day;9983,490721;857,9606095;10841,45133;2825327,874;242802,8525;3068130,727;1;1;1;1;0;754,6481751;3558,641931;103,3124344;6424,848791;4313,290106;6528,161225;0
AZ;2018-2019;90540;91122;South Valley Academy, Inc.;South Valley Prep and Arts School;0400846;040084603245;213; 05-08;3;213;October Count Day;9157,234528;844,5927159;10001,82724;1950490,954;179898,2485;2130389,203;1;1;1;1;0;708,4298197;4534,309855;136,1628962;4622,924673;5242,739675;4759,087569;0
AZ;2018-2019;79000;92518;Southern Arizona Community Academy, Inc.;SACA Online;0400254;040025403420;10; 09-12;4;10;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;79000;79028;Southern Arizona Community Academy, Inc.;Southern Arizona Community Academy;0400254;040025402074;141; 09-12;4;141;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;79085;79091;Southgate Academy, Inc.;Southgate Academy;0400259;040025902080;627; KG-12;4;627;October Count Day;7080,030624;2134,347536;9214,37816;4439179,201;1338235,905;5777415,106;1;1;1;1;0;1780,068216;5565,078731;354,2793196;1514,951893;7345,146947;1869,231213;0
AZ;2018-2019;92043;92044;Southwest Leadership Academy;Southwest Leadership Academy;0400880;040088003398;299; 09-12;4;300;October Count Day;9135,518985;699,9847687;9835,503753;2740655,695;209995,4306;2950651,126;1;1;1;1;0;610,5634366;5792,062448;89,42133209;3343,456537;6402,625884;3432,877869;0
AZ;2018-2019;92705;664373;Southwest Technical Education District of Yuma;STEDY- Arizona Western College;0400920;040092003571;3; 10-12;4;3;October Count Day;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1
AZ;2018-2019;92705;947339;Southwest Technical Education District of Yuma;STEDY- Central Campus;0400920;040092003577;5; 10-12;4;5;October Count Day;166351,8606;749,8689285;167101,7295;831759,303;3749,344642;835508,6477;1;1;1;1;0;0;22554,6048;749,8689285;143797,2558;22554,6048;144547,1247;0
AZ;2018-2019;4173;4761;St David Unified District;St David Elementary School;0408020;040802000700;256; PK-08;3;256;October Count Day;8251,809452;1019,631607;9271,441059;2112463,22;261025,6914;2373488,911;1;1;1;1;0;716,2082414;6783,50731;303,4233655;1468,302143;7499,715551;1771,725508;0
AZ;2018-2019;4173;4762;St David Unified District;St David High School;0408020;040802000701;110; 09-12;4;110;October Count Day;8319,178197;819,8241448;9139,002342;915109,6017;90180,65593;1005290,258;1;1;1;1;0;631,6688584;6850,876054;188,1552864;1468,302143;7482,544913;1656,457429;0
AZ;2018-2019;4153;4517;St Johns Unified District;Coronado Elementary School-St Johns Unified District;0408080;040808000702;235; PK-03;2;235;October Count Day;8833,76887;987,6312897;9821,400159;2075935,684;232093,3531;2308029,037;1;1;1;1;0;848,2001988;7138,644814;139,431091;1695,124056;7986,845012;1834,555147;0
AZ;2018-2019;4153;4711;St Johns Unified District;St Johns High School;0408080;040808001049;272; 09-12;4;272;October Count Day;11010,01263;394,0192491;11404,03188;2994723,435;107173,2358;3101896,671;1;1;1;1;0;239,554455;8087,992049;154,4647941;2922,02058;8327,546504;3076,485374;0
AZ;2018-2019;4153;4710;St Johns Unified District;St Johns Middle School;0408080;040808001105;333; 04-08;3;333;October Count Day;7884,208593;712,4650079;8596,673601;2625441,461;237250,8476;2862692,309;1;1;1;1;0;569,2100265;5921,034004;143,2549815;1963,174589;6490,24403;2106,429571;0
AZ;2018-2019;4153;89607;St Johns Unified District;St. Johns Learning Center;0408080;040808002871;23; 09-12;4;23;October Count Day;3809,005654;136,1734815;3945,179135;87607,13003;3131,990074;90739,12011;1;1;1;1;0;39,26644459;2363,257688;96,90703689;1445,747966;2402,524132;1542,655003;1
AZ;2018-2019;4451;5946;Stanfield Elementary District;Stanfield Elementary School;0408130;040813000705;469; PK-08;3;469;October Count Day;8783,683659;1771,353224;10555,03688;4119547,636;830764,6619;4950312,298;1;1;1;1;0;1526,612384;6165,153043;244,7408393;2618,530616;7691,765427;2863,271455;0
AZ;2018-2019;4313;91788;STEP UP Schools, Inc.;STEP UP SCHOOL;0400040;040004003343;57; KG-08;3;57;October Count Day;13317,47162;2377,049489;15694,52111;759095,8823;135491,8209;894587,7032;1;1;1;1;0;1798,743854;10249,93407;578,3056355;3067,53755;12048,67792;3645,843185;0
AZ;2018-2019;10966;78818;Stepping Stones Academy;Stepping Stones Academy;0400187;040018701906;213; KG-08;3;212;October Count Day;8629,42612;214,1467412;8843,572861;1829438,337;45399,10913;1874837,446;1;1;1;1;0;190,1136267;6245,624803;24,03311453;2383,801317;6435,73843;2407,834431;0
AZ;2018-2019;91992;92497;StrengthBuilding Partners;Las Puertas Community School;0400907;040090703427;64; 06-09;3;65;October Count Day;10843,8542;1449,744056;12293,59826;704850,5233;94233,36363;799083,8869;1;1;1;1;0;882,3432638;7068,923568;567,400792;3774,930637;7951,266831;4342,331429;0
AZ;2018-2019;79453;79454;Success School;Arizona Charter Academy;0400326;040032602162;881; KG-08;3;881;October Count Day;7019,987851;1017,705044;8037,692895;6184609,297;896598,1435;7081207,44;1;1;1;1;0;652,6404918;4881,459774;365,0645518;2138,528077;5534,100266;2503,592629;0
AZ;2018-2019;4407;5809;Sunnyside Unified District;Apollo Middle School;0408170;040817000706;635; 06-08;3;635;October Count Day;8172,838672;1038,71647;9211,555141;5189752,557;659584,9582;5849337,515;1;1;1;1;0;942,8305337;6343,041109;95,88593591;1829,797563;7285,871642;1925,683499;0
AZ;2018-2019;4407;87532;Sunnyside Unified District;Billy Lane Lauffer Middle School;0408170;040817002549;754; 05-08;3;754;October Count Day;6979,411758;828,2648981;7807,676656;5262476,466;624511,7332;5886988,199;1;1;1;1;0;732,5165118;5285,131033;95,74838637;1694,280725;6017,647545;1790,029111;0
AZ;2018-2019;4407;5824;Sunnyside Unified District;Challenger Middle School-Sunnyside Unified District;0408170;040817001613;767; 06-08;3;767;October Count Day;7915,187518;1045,592179;8960,779696;6070948,826;801969,2012;6872918,027;1;1;1;1;0;949,8443055;5829,426114;95,74787344;2085,761404;6779,270419;2181,509277;0
AZ;2018-2019;4407;5810;Sunnyside Unified District;Craycroft Elementary School;0408170;040817000710;573; PK-05;2;573;October Count Day;7073,035312;1224,743293;8297,778606;4052849,234;701777,907;4754627,141;1;1;1;1;0;1128,654154;5360,45262;96,08913969;1712,582692;6489,106774;1808,671832;0
AZ;2018-2019;4407;5826;Sunnyside Unified District;Desert View High School;0408170;040817001438;2119; 09-12;4;2120;October Count Day;8403,737773;629,3247668;9033,06254;17815924,08;1334168,506;19150092,58;1;1;1;1;0;534,261926;5832,583623;95,06284077;2571,15415;6366,845549;2666,216991;0
