state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_OH;enrollmetric;pp_stloc_raw_OH;pp_fed_raw_OH;pp_total_raw_OH;pp_site_stloc_raw_OH;pp_site_fed_raw_OH;pp_site_raw_OH;pp_centshare_stloc_raw_OH;pp_centshare_fed_raw_OH;pp_centshare_raw_OH;schoolstloc_raw_OH;schoolfed_raw_OH;schooltot_raw_OH;countenroll;noaudit;nositecen;adfinvars;distflex;pp_weightedenroll_raw_OH;site_total_fed_raw_OH;site_total_stloc_raw_OH;pp_centshare_total_operational_OH;pp_site_fed_operational_OH;pp_site_stloc_operational_OH;pp_site_total_operational_OH;pp_total_operational_OH;schooltot_operational_OH;flag_NERDS
OH;2018-2019;045880;064667;Pymatuning Valley Local;Pymatuning Valley Middle School;3904588;390458802375;381; 05-08;3;360,700102;Weighted Enrollment;NA;NA;10681,3255;9224,4;633,1;9857,5;NA;NA;823,8254969;NA;NA;3852755,196;0;0;0;0;0;448,7904433;284142,61;4139831,69;1025,020531;787,7530625;11477,21242;12264,96548;13088,79098;4721128,241;0
OH;2018-2019;045880;000711;Pymatuning Valley Local;Pymatuning Valley Primary Elementary School;3904588;390458802376;476; PK-04;2;462,656281;Weighted Enrollment;NA;NA;8467,057015;6911,2;737,5;7648,7;NA;NA;818,3570146;NA;NA;3917337,109;0;0;0;0;0;579,4978983;427366,97;4005017,75;1025,02914;923,7245609;8656,57274;9580,297301;10398,65432;4811002,733;0
OH;2018-2019;000241;000241;Quaker Digital Academy;Quaker Digital Academy;3900252;390025205195;607; KG-12;4;NA;Weighted Enrollment;NA;NA;NA;7496,1;627;8123,1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;559,3392046;350686,61;4192887,67;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;133785;133785;Queen City Career Prep High School;Queen City Career Prep High School;3900086;390008603447;101; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;6528,6;972,4;7501;NA;NA;NA;NA;NA;NA;0;0;0;0;0;144,7563984;140758,09;945053,63;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;044685;003905;Ravenna City;Brown Middle School;3904468;390446801560;461; 06-09;3;461,345484;Weighted Enrollment;NA;NA;9754,778883;8534,9;432,1;8967;NA;NA;787,7788827;NA;NA;4500323,185;0;0;0;0;0;684,4887466;295760,27;5842038,6;1168,811224;641,0819662;12663,04495;13304,12691;14091,9058;6501237,1;0
OH;2018-2019;044685;016147;Ravenna City;Carlin Elementary School;3904468;390446801561;242; 01-05;2;243,560455;Weighted Enrollment;NA;NA;8993,569518;7624,2;498,9;8123,1;NA;NA;870,469518;NA;NA;2190477,884;0;0;0;0;0;327,0336573;163168,85;2493370,57;1168,797414;669,9316192;10237,17323;10907,10485;11777,57437;2868551,372;0
OH;2018-2019;044685;031104;Ravenna City;Ravenna High School;3904468;390446801563;592; 09-12;4;570,881807;Weighted Enrollment;NA;NA;8854,849629;7734,1;364,5;8098,6;NA;NA;756,2496289;NA;NA;5055072,557;0;0;0;0;0;882,3071701;321643,09;6823861,67;1168,796171;563,4145038;11953,19519;12516,60969;13272,85932;7577233,915;0
OH;2018-2019;044685;038786;Ravenna City;West Main Elementary School;3904468;390446801565;377; 01-05;2;375,257204;Weighted Enrollment;NA;NA;7536,275107;6267,5;519,6;6787,1;NA;NA;749,1751071;NA;NA;2828041,525;0;0;0;0;0;585,4490036;304183,94;3669289,23;1168,808527;810,6012003;9778,064727;10588,66593;11337,84103;4254606,526;0
OH;2018-2019;044685;038851;Ravenna City;West Park Elementary School;3904468;390446801566;185; KG-KG;1;186,29865;Weighted Enrollment;NA;NA;9284,870171;7787,1;644,9;8432;NA;NA;852,8701714;NA;NA;1729758,778;0;0;0;0;0;255,3113678;164646,15;1988147,43;1168,808523;883,7753253;10671,82951;11555,60483;12408,475;2311682,142;0
OH;2018-2019;044685;066514;Ravenna City;Willyard Elementary School;3904468;390446801567;311; KG-05;2;306,356151;Weighted Enrollment;NA;NA;8632,912757;7254,7;532,2;7786,9;NA;NA;846,0127567;NA;NA;2644745,924;0;0;0;0;0;423,2485706;225248,86;3070544,48;1168,815083;735,251632;10022,79363;10758,04527;11604,05802;3554974,552;0
OH;2018-2019;014858;014858;REACH Academy;REACH Academy;3901560;390156005830;NA; NA;NA;NA;Weighted Enrollment;NA;NA;NA;7162,2;1193,7;8355,9;NA;NA;NA;NA;NA;NA;0;0;0;0;0;281,8693383;336469,15;2018796,82;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;044693;031187;Reading Community City;Reading  Community High School;3904469;390446901571;392; 09-12;4;357,254461;Weighted Enrollment;NA;NA;10714,66674;9729,5;314,4;10043,9;NA;NA;670,76674;NA;NA;3827862,491;0;0;0;0;0;467,5779243;147020,1;4549316,1;877,9056786;411,5276814;12734,10579;13145,63347;13816,40021;4935970,61;0
OH;2018-2019;044693;011884;Reading Community City;Reading Community Middle School;3904469;390446905514;380; 06-08;3;382,19221;Weighted Enrollment;NA;NA;8342,879689;7290,8;340,7;7631,5;NA;NA;711,3796891;NA;NA;3188583,626;0;0;0;0;0;471,6622011;160676,13;3438792,06;877,911431;420,4066064;8997,546182;9417,952789;10129,33248;3871351,966;0
OH;2018-2019;044693;016410;Reading Community City;Reading Intermediate Elementary School;3904469;390446901570;445; 03-05;2;450,636333;Weighted Enrollment;NA;NA;8450,601551;7183,6;521,2;7704,8;NA;NA;745,8015515;NA;NA;3808148,095;0;0;0;0;0;530,4684862;276489,05;3810686,04;877,9234851;613,5525029;8456,233466;9069,785969;9815,58752;4423260,366;0
OH;2018-2019;044693;005728;Reading Community City;Reading Primary Elementary School;3904469;390446901568;333; PK-02;2;332,830221;Weighted Enrollment;NA;NA;8340,987426;7113,8;533,2;7647;NA;NA;693,9874258;NA;NA;2776132,688;0;0;0;0;0;421,0406834;224511,19;2995215,73;877,9158909;674,5516958;8999,230061;9673,781757;10367,76918;3450706,908;0
OH;2018-2019;012036;012036;Regent High School;Regent High School;3901409;390140905571;201; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;6310,5;694,3;7004,8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;263,7851366;183143,55;1664614,37;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;011439;011439;Renaissance Academy;Renaissance Academy;3901354;390135405507;131; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;7075,8;1313,8;8389,6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;166,2244572;218393,85;1176164,69;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;050054;001735;Revere Local;Bath Elementary School;3905005;390500503815;480; 03-05;2;478,759908;Weighted Enrollment;NA;NA;11151,67532;9218,8;288,3;9507,1;NA;NA;1644,575315;NA;NA;5338975,048;0;0;0;0;0;557,7922163;160816,31;5142154,27;1916,057077;335,9017898;10740,56993;11076,47172;12721,04703;6090327,307;0
OH;2018-2019;050054;031393;Revere Local;Revere High School;3905005;390500503818;868; 09-12;4;818,601154;Weighted Enrollment;NA;NA;12316,83625;10409,1;249,6;10658,7;NA;NA;1658,136254;NA;NA;10082576,37;0;0;0;0;0;945,9319198;236144,39;9846271,43;1916,053993;288,4730724;12028,16705;12316,64013;13974,77638;11439768,07;0
OH;2018-2019;050054;009720;Revere Local;Revere Middle School;3905005;390500503816;654; 06-08;3;653,351955;Weighted Enrollment;NA;NA;13160,88092;11166,4;261;11427,4;NA;NA;1733,48092;NA;NA;8598687,279;0;0;0;0;0;722,1629528;188474,16;8063965,84;1916,051051;288,4726349;12342,45307;12630,9257;14364,40662;9385013,148;0
OH;2018-2019;050054;016261;Revere Local;Richfield Elementary School;3905005;390500503817;751; PK-02;2;710,712286;Weighted Enrollment;NA;NA;11683,5633;9750,6;280,4;10031;NA;NA;1652,563303;NA;NA;8303651,984;0;0;0;0;0;824,0293531;231089,77;8034772,25;1916,050555;325,15235;11305,239;11630,39135;13282,95465;9440359,063;0
OH;2018-2019;047001;066738;Reynoldsburg City;Baldwin Road Junior High School;3904700;390470002740;713; 05-08;3;709,590962;Weighted Enrollment;NA;NA;7064,431652;6040,7;409,4;6450,1;NA;NA;614,3316516;NA;NA;5012856,852;0;0;0;0;0;891,3790435;364970,65;5384569,74;771,7155225;514,3394851;7588,272721;8102,612206;8716,943858;6185464,578;0
OH;2018-2019;047001;012518;Reynoldsburg City;French Run Elementary School;3904700;390470002736;502; KG-04;2;459,39787;Weighted Enrollment;NA;NA;8405,005844;7388,5;445,3;7833,8;NA;NA;571,2058442;NA;NA;3861241,782;0;0;0;0;0;620,6634151;276364,67;4585779,13;771,7200996;601,5802163;9982,151485;10583,7317;11154,93755;5124554,548;0
OH;2018-2019;047001;031427;Reynoldsburg City;Hannah J Ashton Middle School;3904700;390470002741;569; 05-08;3;572,603131;Weighted Enrollment;NA;NA;7029,666901;5980;472;6452;NA;NA;577,6669013;NA;NA;4025209,278;0;0;0;0;0;764,9475312;361070,24;4574410;771,7122839;630,5767825;7988,796694;8619,373477;9197,040378;5266254,116;0
OH;2018-2019;047001;024893;Reynoldsburg City;Herbert Mills Elementary School;3904700;390470002738;447; KG-04;2;417,214798;Weighted Enrollment;NA;NA;8874,633207;7806;457,7;8263,7;NA;NA;610,9332069;NA;NA;3702628,301;0;0;0;0;0;527,009952;241217,29;4113863,55;771,7077188;578,1609165;9860,301144;10438,46206;11049,39527;4609971,214;0
OH;2018-2019;047001;012515;Reynoldsburg City;Reynoldsburg Health Sciences & Human Services STEM Academy;3904700;390470005655;555; 10-12;4;539,818986;Weighted Enrollment;NA;NA;9075,376834;8025,4;435,9;8461,3;NA;NA;614,0768335;NA;NA;4899060,72;0;0;0;0;0;678,3972742;295737,81;5444390,52;771,7180403;547,8462553;10085,58547;10633,43172;11247,50856;6071618,664;0
OH;2018-2019;047001;012094;Reynoldsburg City;Reynoldsburg High School eSTEM;3904700;390470005566;633; 09-12;4;623,154252;Weighted Enrollment;NA;NA;9332,525984;8190,4;461,4;8651,8;NA;NA;680,725984;NA;NA;5815603,249;0;0;0;0;0;706,4445625;325945,8;5786081,99;771,7112873;523,0579731;9285,152065;9808,210038;10488,93602;6536225,081;0
OH;2018-2019;047001;012516;Reynoldsburg City;Reynoldsburg HS Business, Education Leadership & Law Academy;3904700;390470005653;432; 10-12;4;421,170397;Weighted Enrollment;NA;NA;9657,908304;8532,6;526,6;9059,2;NA;NA;598,7083035;NA;NA;4067625,074;0;0;0;0;0;542,8751499;285880,26;4632134,62;771,7158241;678,7757688;10998,24359;11677,01936;12275,72766;5170173,094;0
OH;2018-2019;047001;012514;Reynoldsburg City;Reynoldsburg HS Encore: Arts, Communication & Design Academy;3904700;390470005656;571; 09-12;4;561,581264;Weighted Enrollment;NA;NA;9438,828167;8372;421,4;8793,4;NA;NA;645,4281667;NA;NA;5300669,053;0;0;0;0;0;671,4620191;282950,4;5621470,49;771,7146703;503,845869;10010,07486;10513,92072;11159,34889;6266881,256;0
OH;2018-2019;047001;032631;Reynoldsburg City;Rose Hill Elementary School;3904700;390470002742;411; KG-04;2;363,091644;Weighted Enrollment;NA;NA;8874,587575;7778,2;478;8256,2;NA;NA;618,3875754;NA;NA;3222288,593;0;0;0;0;0;453,1179977;216606,84;3524427,57;771,7129949;596,562448;9706,716275;10303,27872;10921,6663;3965565,771;0
OH;2018-2019;047001;000878;Reynoldsburg City;Slate Ridge Elementary School;3904700;390470005131;593; PK-04;2;545,850962;Weighted Enrollment;NA;NA;8748,609119;7733,1;437;8170,1;NA;NA;578,5091186;NA;NA;4775436,704;0;0;0;0;0;728,1500955;318213,24;5630883,82;771,7151738;582,9672606;10315,78986;10898,75712;11477,26624;6264876,819;0
OH;2018-2019;047001;012560;Reynoldsburg City;Summit Road Elementary;3904700;390470005654;501; KG-04;2;449,818422;Weighted Enrollment;NA;NA;9495,734702;8470,5;394,7;8865,2;NA;NA;630,5347021;NA;NA;4271356,399;0;0;0;0;0;550,538216;217300,89;4663341,57;771,7190605;483,085795;10367,16449;10850,25028;11480,78498;5164268,585;0
OH;2018-2019;047001;115881;Reynoldsburg City;Taylor Road Elementary School;3904700;390470000467;472; KG-04;2;436,608466;Weighted Enrollment;NA;NA;8665,559324;7627,5;425,6;8053,1;NA;NA;612,4593245;NA;NA;3783456,564;0;0;0;0;0;550,1413017;234128,09;4196196,59;771,7192777;536,242671;9610,891489;10147,13416;10759,59348;4697729,606;0
OH;2018-2019;047001;009201;Reynoldsburg City;Waggoner Road Junior High;3904700;390470005388;581; 07-08;3;583,294695;Weighted Enrollment;NA;NA;7566,022052;6409,1;486,2;6895,3;NA;NA;670,7220523;NA;NA;4413220,525;0;0;0;0;0;671,1194428;326265,97;4301279,31;771,7104473;559,3501412;7374,110114;7933,460255;8604,182308;5018773,895;0
OH;2018-2019;047001;000879;Reynoldsburg City;Waggoner Road Middle School;3904700;390470005132;540; 05-06;2;537,836933;Weighted Enrollment;NA;NA;8177,963714;7021,2;503,7;7524,9;NA;NA;653,0637136;NA;NA;4398410,922;0;0;0;0;0;635,5579729;320125,84;4462360,25;771,7206174;595,2098496;8296,864674;8892,074524;9545,138238;5133727,875;0
OH;2018-2019;133736;133736;Richard Allen Academy;Richard Allen Academy;3900047;390004702997;138; KG-06;2;NA;Weighted Enrollment;NA;NA;NA;6418,3;1657,8;8076,1;NA;NA;NA;NA;NA;NA;0;0;0;0;0;187,9090263;311524,74;1206050,81;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;133348;133348;Richard Allen Preparatory;Richard Allen Preparatory;3900073;390007303361;367; KG-08;3;NA;Weighted Enrollment;NA;NA;NA;8234,2;1416,2;9650,4;NA;NA;NA;NA;NA;NA;0;0;0;0;0;452,3437124;640619,82;3724670,13;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;046599;031575;Richmond Heights Local;Richmond Heights Elementary School;3904659;390465902602;449; PK-06;2;443,237706;Weighted Enrollment;NA;NA;13220,94643;10370,6;592,3;10962,9;NA;NA;2258,046429;NA;NA;5860021,966;0;0;0;0;0;535,8622368;317389,73;5557219,37;2729,916236;716,0711413;12537,7857;13253,85684;15511,90327;6875460,419;0
OH;2018-2019;046599;031583;Richmond Heights Local;Richmond Heights High School;3904659;390465902603;239; 09-12;4;219,399486;Weighted Enrollment;NA;NA;11314,64373;8847,6;639,5;9487,1;NA;NA;1827,543732;NA;NA;2482427,019;0;0;0;0;0;327,729788;209589,8;2899634,51;2729,908492;955,2884732;13216,23201;14171,52048;15999,06422;3510186,465;0
OH;2018-2019;046599;016796;Richmond Heights Local;Richmond Heights Middle School;3904659;390465905921;116; 07-08;3;111,716999;Weighted Enrollment;NA;NA;10228,51666;7792,9;497,7;8290,6;NA;NA;1937,916658;NA;NA;1142699,185;0;0;0;0;0;157,3775935;78330,44;1226432,58;2729,975409;701,1505921;10978,03012;11679,18071;13617,09737;1521261,253;0
OH;2018-2019;048439;067819;Ridgedale Local;Ridgedale Elementary School;3904843;390484303251;314; KG-05;2;310,906445;Weighted Enrollment;NA;NA;10101,0661;8681,7;350,1;9031,8;NA;NA;1069,266102;NA;NA;3140486,552;0;0;0;0;0;363,7344243;127333,52;3157835,26;1250,95152;409,5557427;10156,86651;10566,42226;11635,68836;3617610,502;0
OH;2018-2019;048439;031666;Ridgedale Local;Ridgedale Jr/Sr High School;3904843;390484303250;329; 06-12;4;324,451897;Weighted Enrollment;NA;NA;10783,31524;9505,3;266,7;9772;NA;NA;1011,31524;NA;NA;3498667,086;0;0;0;0;0;401,3255055;107021,77;3814736,6;1250,929965;329,854043;11757,47972;12087,33377;13098,64901;4249881,518;0
OH;2018-2019;047506;031674;Ridgemont Local;Ridgemont Elementary School;3904750;390475002905;275; KG-06;2;278,198171;Weighted Enrollment;NA;NA;9375,310478;7004,6;443,2;7447,8;NA;NA;1927,510478;NA;NA;2608194,228;0;0;0;0;0;337,2268724;149468,27;2362132,49;2336,493902;537,2726552;8490,826814;9028,099469;10955,60995;3047830,65;0
OH;2018-2019;047506;031716;Ridgemont Local;Ridgemont High School;3904750;390475002906;238; 07-12;4;233,002348;Weighted Enrollment;NA;NA;10833,38723;8301;474,8;8775,8;NA;NA;2057,587228;NA;NA;2524204,661;0;0;0;0;0;264,5815266;125612,45;2196281,12;2336,455296;539,1037948;9426,004239;9965,108034;12022,69526;2801316,225;0
OH;2018-2019;046474;009128;Ridgewood Local;Ridgewood Elementary School;3904647;390464705423;424; PK-03;2;423,391809;Weighted Enrollment;NA;NA;8197,091381;4657,1;2988,9;7646;NA;NA;551,0913812;NA;NA;3470581,348;0;0;0;0;0;512,0795745;1530553,24;2384813,68;666,5283409;3614,980752;5632,640097;9247,620849;9798,71223;4148694,497;0
OH;2018-2019;046474;031732;Ridgewood Local;Ridgewood High School;3904647;390464702565;492; 08-12;4;467,891481;Weighted Enrollment;NA;NA;9325,250748;8210,9;572,9;8783,8;NA;NA;541,4507475;NA;NA;4363205,383;0;0;0;0;0;575,977079;330004,69;4729303,9;666,5289552;705,3017706;10107,69397;10812,99574;11354,44649;5312648,782;0
OH;2018-2019;046474;138552;Ridgewood Local;Ridgewood Middle School;3904647;390464703515;377; 04-07;3;374,166439;Weighted Enrollment;NA;NA;7528,047912;5832,1;1177,3;7009,4;NA;NA;518,6479116;NA;NA;2816742,88;0;0;0;0;0;480,8577927;566109,93;2804389,76;666,5373053;1512,989598;7495,032872;9008,02247;9526,670382;3564560,332;0
OH;2018-2019;046078;121434;Ripley-Union-Lewis-Huntington Local;Ripley Union Lewis Huntington Elementary School;3904607;390460700516;274; PK-04;2;275,919998;Weighted Enrollment;NA;NA;10723,64952;7835,4;521,1;8356,5;NA;NA;2367,14952;NA;NA;2958869,354;0;0;0;0;0;357,4672249;186271,47;2800887,66;3066,752595;675,0923143;10151,08611;10826,17843;13193,32795;3640303,021;0
OH;2018-2019;046078;000501;Ripley-Union-Lewis-Huntington Local;Ripley Union Lewis Huntington Middle School;3904607;390460705295;244; 05-08;3;223,2166;Weighted Enrollment;NA;NA;11009,32737;8319,2;421,6;8740,8;NA;NA;2268,527371;NA;NA;2457464,624;0;0;0;0;0;301,7642497;127209,91;2510446,02;3066,799064;569,8944881;11246,68156;11816,57605;14085,10342;3144028,897;0
OH;2018-2019;046078;031815;Ripley-Union-Lewis-Huntington Local;Ripley-Union-Lewis-Huntington High School;3904607;390460702421;262; 08-12;4;262,201741;Weighted Enrollment;NA;NA;10354,11916;7597;387,2;7984,2;NA;NA;2369,919164;NA;NA;2714868,071;0;0;0;0;0;339,2953152;131364,26;2577614,66;3066,732002;501,0045299;9830,654252;10331,65878;12701,57795;3330375,851;0
OH;2018-2019;013999;013999;Rise & Shine Academy;Rise & Shine Academy;3901555;390155505806;110; KG-06;2;NA;Weighted Enrollment;NA;NA;NA;6221,3;755,3;6976,6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;134,1969944;101354,76;834885,27;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;000640;000640;Rittman Academy;Rittman Academy;3900366;390036604903;42; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;9612;275,6;9887,6;NA;NA;NA;NA;NA;NA;0;0;0;0;0;37,69928093;10391,47;362366,79;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;045591;038687;Rittman Exempted Village;Rittman Elementary School;3910028;391002802294;440; KG-05;2;443,260466;Weighted Enrollment;NA;NA;8607,03217;7187,2;748,5;7935,7;NA;NA;671,3321697;NA;NA;3815157,09;0;0;0;0;0;528,3297539;395438,48;3797214,59;800,1723303;892,1131261;8566,553711;9458,666837;10129,99901;4490228,08;0
OH;2018-2019;045591;031831;Rittman Exempted Village;Rittman High School;3910028;391002802292;282; 09-12;4;250,806234;Weighted Enrollment;NA;NA;11554,00937;10298,8;569,9;10868,7;NA;NA;685,3093697;NA;NA;2897817,578;0;0;0;0;0;292,8478128;166903,73;3015977,08;800,1848551;665,4688256;12025,12805;12690,59688;13375,90625;3354760,672;0
OH;2018-2019;045591;011734;Rittman Exempted Village;Rittman Middle School;3910028;391002802293;269; 06-08;3;267,146373;Weighted Enrollment;NA;NA;7994,511586;6823,6;524,5;7348,1;NA;NA;646,4115864;NA;NA;2135704,774;0;0;0;0;0;330,6967797;173465,1;2256558,02;800,1839127;649,3260532;8446,897462;9096,223515;9742,635101;2602709,631;0
OH;2018-2019;133488;133488;River Gate High School;River Gate High School;3900084;390008403786;182; 09-12;4;NA;Weighted Enrollment;NA;NA;NA;5572,4;457,4;6029,8;NA;NA;NA;NA;NA;NA;0;0;0;0;0;226,6732488;103676,03;1263124,37;NA;NA;NA;NA;NA;NA;1
OH;2018-2019;048447;038992;River Valley Local;Heritage Elementary School;3904844;390484403257;508; KG-05;2;518,202853;Weighted Enrollment;NA;NA;8467,031565;6293,4;436,6;6730;NA;NA;1737,031565;NA;NA;4387639,914;0;0;0;0;0;608,7962079;265784,31;3831409,74;2040,703219;512,8962692;7393,648487;7906,544756;9643,576322;4997328,763;0
OH;2018-2019;048447;004580;River Valley Local;Liberty Elementary School;3904844;390484403252;426; PK-05;2;422,240301;Weighted Enrollment;NA;NA;8395,288914;6238,6;386,6;6625,2;NA;NA;1770,088914;NA;NA;3544829,318;0;0;0;0;0;486,7955069;188195,3;3036942,14;2040,713139;445,7066262;7192,449733;7638,156359;9408,245273;3972540,316;0
OH;2018-2019;048447;031872;River Valley Local;River Valley High School;3904844;390484403255;541; 09-12;4;528,163361;Weighted Enrollment;NA;NA;9043,322073;6824,4;409,3;7233,7;NA;NA;1809,622073;NA;NA;4776351,381;0;0;0;0;0;595,6071305;243787,29;4064674,87;2040,701589;461,5755427;7695,866791;8157,442333;9967,064406;5264238,236;0
OH;2018-2019;048447;043372;River Valley Local;River Valley Middle School;3904844;390484403256;482; 06-08;3;479,96333;Weighted Enrollment;NA;NA;8916,755597;6760,3;417,3;7177,6;NA;NA;1739,155597;NA;NA;4279715,709;0;0;0;0;0;563,1821624;235011,28;3807265,49;2040,700505;489,6442401;7932,409107;8422,053347;10161,20894;4877007,682;0
OH;2018-2019;046482;007187;River View Local;Conesville Elementary School;3904648;390464802567;322; PK-06;2;324,140103;Weighted Enrollment;NA;NA;9779,244448;8246;388,1;8634,1;NA;NA;1145,144448;NA;NA;3169845,303;0;0;0;0;0;370,4118992;143764,18;3054398,61;1308,616632;443,5248174;9423,081506;9866,606324;11011,75077;3569350,029;0
OH;2018-2019;046482;018622;River View Local;Keene Elementary School;3904648;390464802568;245; KG-06;2;249,516397;Weighted Enrollment;NA;NA;10544,12694;8959,9;441,5;9401,4;NA;NA;1142,726937;NA;NA;2630932,563;0;0;0;0;0;285,7427784;126160,15;2560238,82;1308,63532;505,6186748;10260,8039;10766,42258;11909,14951;2971528,078;0
OH;2018-2019;046482;031880;River View Local;River View High School;3904648;390464802570;586; 09-12;4;560,687627;Weighted Enrollment;NA;NA;9026,692206;7720,5;228,8;7949,3;NA;NA;1077,392206;NA;NA;5061154,633;0;0;0;0;0;681,0224129;155838,5;5257830,78;1308,622136;277,9417496;9377,468891;9655,410641;10732,80285;6017749,76;0
OH;2018-2019;046482;084988;River View Local;River View Middle School;3904648;390464804164;311; 07-08;3;308,129223;Weighted Enrollment;NA;NA;7454,501426;6117,8;271,4;6389,2;NA;NA;1065,301426;NA;NA;2296949,732;0;0;0;0;0;378,5069843;102728,36;2315614,32;1308,61989;333,3937593;7515,075323;7848,469082;8913,770508;2746593,181;0
OH;2018-2019;046482;037762;River View Local;Union Elementary School;3904648;390464802572;NA; NA;NA;167,018899;Weighted Enrollment;NA;NA;10854,17732;9241,7;464;9705,7;NA;NA;1148,477319;NA;NA;1812852,745;0;0;0;0;0;190,3085558;88302,9;1758779,95;1308,62472;528,7000485;10530,42476;11059,12481;12207,60213;2038900,267;0
OH;2018-2019;046482;039289;River View Local;Warsaw Elementary School;3904648;390464802573;323; PK-06;2;327,5379;Weighted Enrollment;NA;NA;9339,326347;7962,7;359,8;8322,5;NA;NA;1016,826347;NA;NA;3058983,339;0;0;0;0;0;421,5314161;151667,72;3356524,24;1308,624895;463,053955;10247,74306;10710,79701;11727,62336;3841241,126;0
