state;year;distid;schoolid;distname;schoolname;ncesdistid;ncesid;ncesenroll;gradespan;level;enroll_raw_CT;enrollmetric;pp_stloc_raw_CT;pp_fed_raw_CT;pp_total_raw_CT;schoolstloc_raw_CT;schoolfed_raw_CT;schooltot_raw_CT;countenroll;noaudit;nositecen;adfinvars;distflex;site_tot_raw_CT;pp_site_private_raw_CT;pp_cent_private_raw_CT;ppsitestloc_operational_CT;ppcentstloc_operational_CT;pptotstloc_operational_CT;schoolstloc_operational_CT;schooltot_operational_CT;flag_NERDS
CT;2018-2019;1350011;1356311;Stamford School District;Westhill High School;0904320;090432000871;2127; 09-12;4;2127;October Count Day;16691;439;17177;35501757;933753;36435510;1;0;1;0;0;29771282;46;1;13559;3179;16738;35601726;36535479;0
CT;2018-2019;1350011;1351411;Stamford School District;Westover School;0904320;090432000872;685; KG-05;2;685;October Count Day;17215;349;17605;11792275;239065;12031340;1;0;1;0;0;9880879;39;1;14076;3179;17255;11819675;12058740;0
CT;2018-2019;1360011;1360311;Sterling School District;Sterling Community School;0904350;090435001491;361; PK-08;3;361;October Count Day;16209;346;16555;5851449;124906;5976355;1;0;1;0;0;5002335;0;0;13511;2698;16209;5851449;5976355;0
CT;2018-2019;1370011;1370511;Stonington School District;Deans Mill School;0904380;090438000876;378; PK-05;2;378;October Count Day;17399;706;18105;6576822;266868;6843690;1;0;1;0;0;5843225;0;0;14798;2601;17399;6576822;6843690;0
CT;2018-2019;1370011;1375111;Stonington School District;Pawcatuck Middle School;0904380;090438000879;NA; NA;NA;282;October Count Day;19334;743;20077;5452188;209526;5661714;1;0;1;0;0;4915281;0;0;16733;2601;19334;5452188;5661714;0
CT;2018-2019;1370011;1370111;Stonington School District;Stonington BOE Pre-School;0904380;090438001637;NA; NA;NA;26;October Count Day;8758;284;9042;227708;7384;235092;1;0;1;0;0;166282;0;0;6157;2601;8758;227708;235092;0
CT;2018-2019;1370011;1376111;Stonington School District;Stonington High School;0904380;090438000881;664; 09-12;4;664;October Count Day;19125;91;19215;12699000;60424;12759424;1;0;1;0;0;11001506;0;0;16524;2601;19125;12699000;12759424;0
CT;2018-2019;1370011;1370211;Stonington School District;Stonington HS PreK;0904380;090438001635;NA; NA;NA;26;October Count Day;8758;284;9042;227708;7384;235092;1;0;1;0;0;166282;0;0;6157;2601;8758;227708;235092;0
CT;2018-2019;1370011;1375211;Stonington School District;Stonington Middle School;0904380;090438000877;351; 06-08;3;351;October Count Day;18804;753;19556;6600204;264303;6864507;1;0;1;0;0;5935402;0;0;16203;2601;18804;6600204;6864507;0
CT;2018-2019;1370011;1370411;Stonington School District;West Broad Street School;0904380;090438000882;NA; NA;NA;111;October Count Day;18455;706;19161;2048505;78366;2126871;1;0;1;0;0;1833077;0;0;15854;2601;18455;2048505;2126871;0
CT;2018-2019;1370011;1370611;Stonington School District;West Vine Street School;0904380;090438000883;183; PK-05;2;183;October Count Day;18243;709;18952;3338469;129747;3468216;1;0;1;0;0;2983839;0;0;15642;2601;18243;3338469;3468216;0
CT;2018-2019;1380011;1386211;Stratford School District;Bunnell High School;0904440;090444000885;1046; 09-12;4;1046;October Count Day;17283;459;17750;18078018;480114;18558132;1;0;1;0;0;15039949;0;9;14379;2913;17292;18087432;18567546;0
CT;2018-2019;1380011;1380311;Stratford School District;Chapel School;0904440;090444000887;344; KG-06;2;344;October Count Day;16059;459;16527;5524296;157896;5682192;1;0;1;0;0;4525365;0;9;13155;2913;16068;5527392;5685288;0
CT;2018-2019;1380011;1385211;Stratford School District;David Wooster Middle School;0904440;090444000900;524; 07-08;3;524;October Count Day;16362;459;16830;8573688;240516;8814204;1;0;1;0;0;7052159;0;9;13458;2913;16371;8578404;8818920;0
CT;2018-2019;1380011;1381311;Stratford School District;Eli Whitney School;0904440;090444000898;516; KG-06;2;516;October Count Day;16347;459;16815;8435052;236844;8671896;1;0;1;0;0;6936844;0;9;13443;2913;16356;8439696;8676540;0
CT;2018-2019;1380011;1380411;Stratford School District;Franklin School;0904440;090444000889;324; PK-06;2;324;October Count Day;15707;459;16175;5089068;148716;5237784;1;0;1;0;0;4148116;0;9;12803;2913;15716;5091984;5240700;0
CT;2018-2019;1380011;1385311;Stratford School District;Harry B. Flood Middle School;0904440;090444000888;568; 07-08;3;568;October Count Day;16808;459;17276;9546944;260712;9807656;1;0;1;0;0;7897338;0;9;13904;2913;16817;9552056;9812768;0
CT;2018-2019;1380011;1380811;Stratford School District;Lordship School;0904440;090444000893;303; KG-06;2;303;October Count Day;14796;459;15264;4483188;139077;4622265;1;0;1;0;0;3603251;0;9;11892;2913;14805;4485915;4624992;0
CT;2018-2019;1380011;1380911;Stratford School District;Nichols School;0904440;090444000894;448; KG-06;2;448;October Count Day;15528;459;15996;6956544;205632;7162176;1;0;1;0;0;5655711;0;9;12624;2913;15537;6960576;7166208;0
CT;2018-2019;1380011;1381011;Stratford School District;Second Hill Lane School;0904440;090444000895;465; PK-06;2;465;October Count Day;15910;459;16378;7398150;213435;7611585;1;0;1;0;0;6047840;0;9;13006;2913;15919;7402335;7615770;0
CT;2018-2019;1380011;1381511;Stratford School District;Stratford Academy - Johnson House;0904440;090444000892;472; 02-06;2;472;October Count Day;16227;459;16695;7659144;216648;7875792;1;0;1;0;0;6288535;0;9;13323;2913;16236;7663392;7880040;0
CT;2018-2019;1380011;1382211;Stratford School District;Stratford Academy - Victoria Soto School;0904440;090444001805;263; PK-01;1;263;October Count Day;16457;459;16925;4328191;120717;4448908;1;0;1;0;0;3564551;0;9;13553;2913;16466;4330558;4451275;0
CT;2018-2019;1380011;1386111;Stratford School District;Stratford High School;0904440;090444000897;973; 09-12;4;973;October Count Day;17740;459;18208;17261020;446607;17707627;1;0;1;0;0;14435889;0;9;14836;2913;17749;17269777;17716384;0
CT;2018-2019;1380011;1381411;Stratford School District;Wilcoxson School;0904440;090444000899;381; KG-06;2;381;October Count Day;16556;459;17024;6307836;174879;6482715;1;0;1;0;0;5201506;0;9;13652;2913;16565;6311265;6486144;0
CT;2018-2019;1390011;1390411;Suffield School District;A. Ward Spaulding School;0904470;090447000903;430; PK-02;2;430;October Count Day;15401;998;16415;6622430;429140;7051570;1;0;1;0;0;6032486;16;0;13052;2365;15417;6629310;7058450;0
CT;2018-2019;1390011;1390311;Suffield School District;McAlister Intermediate School;0904470;090447001394;419; 03-05;2;419;October Count Day;15470;216;15741;6481930;90504;6572434;1;0;1;0;0;5595551;55;0;13160;2365;15525;6504975;6595479;0
CT;2018-2019;1390011;1396111;Suffield School District;Suffield High School;0904470;090447000904;810; 09-12;4;810;October Count Day;16453;240;16701;13326930;194400;13521330;1;0;1;0;0;11594758;8;0;14096;2365;16461;13333410;13527810;0
CT;2018-2019;1390011;1395111;Suffield School District;Suffield Middle School;0904470;090447000902;476; 06-08;3;476;October Count Day;18180;205;18398;8653680;97580;8751260;1;0;1;0;0;7621758;13;0;15828;2365;18193;8659868;8757448;0
CT;2018-2019;2690013;2696113;The Bridge Academy District;The Bridge Academy;0900015;090001500809;281; 07-12;4;281;October Count Day;12536;542;13544;3522616;152302;3674918;1;0;1;0;0;3747212;432;35;12794;209;13003;3653843;3806145;0
CT;2018-2019;1400011;1400111;Thomaston School District;Black Rock School;0904500;090450000906;280; PK-03;2;280;October Count Day;15673;640;16315;4388440;179200;4567640;1;0;1;0;0;3392129;2;0;11476;4199;15675;4389000;4568200;0
CT;2018-2019;1400011;1400211;Thomaston School District;Thomaston Center School;0904500;090450001117;189; 04-06;2;189;October Count Day;17903;487;18412;3383667;92043;3475710;1;0;1;0;0;2685966;22;0;13726;4199;17925;3387825;3479868;0
CT;2018-2019;1400011;1406211;Thomaston School District;Thomaston High School;0904500;090450000908;361; 07-12;4;361;October Count Day;18847;282;19152;6803767;101802;6905569;1;0;1;0;0;5397715;22;0;14670;4199;18869;6811709;6913511;0
CT;2018-2019;1410011;1410111;Thompson School District;Mary R. Fisher Elementary School;0904530;090453000909;416; PK-04;2;416;October Count Day;17108;849;18013;7116928;353184;7470112;1;0;1;0;0;5229533;12;44;11722;5442;17164;7140224;7493408;0
CT;2018-2019;1410011;1415111;Thompson School District;Thompson Middle School;0904530;090453000910;323; 05-08;3;323;October Count Day;17239;346;17634;5568197;111758;5679955;1;0;1;0;0;3938112;5;44;11846;5442;17288;5584024;5695782;0
CT;2018-2019;1410011;1416111;Thompson School District;Tourtellotte Memorial High School;0904530;090453000911;245; 09-12;4;245;October Count Day;20525;333;20904;5028625;81585;5110210;1;0;1;0;0;3788156;2;44;15129;5442;20571;5039895;5121480;0
CT;2018-2019;1420011;1420111;Tolland School District;Birch Grove Primary School;0904560;090456000948;476; PK-02;2;476;October Count Day;15677;358;16053;7462252;170408;7632660;1;0;1;0;0;5158744;0;19;10487;5209;15696;7471296;7641704;0
CT;2018-2019;1420011;1426111;Tolland School District;Tolland High School;0904560;090456000914;801; 09-12;4;801;October Count Day;15167;185;15370;12148767;148185;12296952;1;0;1;0;0;8134025;0;19;9977;5209;15186;12163986;12312171;0
CT;2018-2019;1420011;1420211;Tolland School District;Tolland Intermediate School;0904560;090456000913;512; 03-05;2;512;October Count Day;16580;222;16821;8488960;113664;8602624;1;0;1;0;0;5941915;0;19;11390;5209;16599;8498688;8612352;0
CT;2018-2019;1420011;1425111;Tolland School District;Tolland Middle School;0904560;090456000915;570; 06-08;3;570;October Count Day;17090;218;17387;9741300;124260;9865560;1;0;1;0;0;6937804;61;19;11961;5209;17170;9786900;9911160;0
CT;2018-2019;1430011;1430211;Torrington School District;Forbes School;0904590;090459000917;362; 03-05;2;362;October Count Day;17155;717;17944;6210110;259554;6469664;1;0;1;0;0;5202391;5;67;13840;3387;17227;6236174;6495728;0
CT;2018-2019;1430011;1430811;Torrington School District;Southwest School;0904590;090459000922;297; 04-05;2;297;October Count Day;16512;715;17298;4904064;212355;5116419;1;0;1;0;0;4076573;5;67;13197;3387;16584;4925448;5137803;0
CT;2018-2019;1430011;1430911;Torrington School District;Torringford School;0904590;090459000923;658; PK-03;2;658;October Count Day;17226;716;18013;11334708;471128;11805836;1;0;1;0;0;9501911;5;67;13911;3387;17298;11382084;11853212;0
CT;2018-2019;1430011;1436111;Torrington School District;Torrington High School;0904590;090459000924;853; 09-12;4;853;October Count Day;18418;791;19319;15710554;674723;16385277;1;0;1;0;0;13431810;44;67;15142;3387;18529;15805237;16479960;0
CT;2018-2019;1430011;1435111;Torrington School District;Torrington Middle School;0904590;090459000925;985; 06-08;3;985;October Count Day;16707;716;17495;16456395;705260;17161655;1;0;1;0;0;13713463;5;67;13392;3387;16779;16527315;17232575;0
CT;2018-2019;1430011;1431311;Torrington School District;Vogel-Wetmore School;0904590;090459001211;595; KG-03;2;595;October Count Day;16761;720;17553;9972795;428400;10401195;1;0;1;0;0;8318417;5;67;13446;3387;16833;10015635;10444035;0
CT;2018-2019;2780013;2785113;Trailblazers Academy District;Trailblazers Academy;0900023;090002300965;NA; NA;NA;127;October Count Day;22206;1948;33672;2820162;247396;3067558;1;0;1;0;0;3663078;5045;4473;27251;4473;31724;4028948;4276344;0
CT;2018-2019;1440011;1440111;Trumbull School District;Booth Hill School;0904620;090462000927;475; KG-05;2;475;October Count Day;15261;266;15539;7248975;126350;7375325;1;0;1;0;0;5813370;1;12;11979;3295;15274;7255150;7381500;0
CT;2018-2019;1440011;1440811;Trumbull School District;Daniels Farm School;0904620;090462000929;501; KG-05;2;501;October Count Day;15237;266;15516;7633737;133266;7767003;1;0;1;0;0;6119872;1;12;11955;3295;15250;7640250;7773516;0
CT;2018-2019;1440011;1441011;Trumbull School District;Frenchtown Elementary School;0904620;090462001469;492; KG-05;2;492;October Count Day;15358;266;15636;7556136;130872;7687008;1;0;1;0;0;6069242;1;12;12076;3295;15371;7562532;7693404;0
CT;2018-2019;1440011;1445211;Trumbull School District;Hillcrest Middle School;0904620;090462000930;725; 06-08;3;725;October Count Day;16184;266;16462;11733400;192850;11926250;1;0;1;0;0;9542257;1;12;12902;3295;16197;11742825;11935675;0
CT;2018-2019;1440011;1440411;Trumbull School District;Jane Ryan School;0904620;090462000931;397; KG-05;2;397;October Count Day;16164;266;16443;6417108;105602;6522710;1;0;1;0;0;5217538;1;12;12882;3295;16177;6422269;6527871;0
CT;2018-2019;1440011;1445111;Trumbull School District;Madison Middle School;0904620;090462000933;833; 06-08;3;833;October Count Day;15966;266;16244;13299678;221578;13521256;1;0;1;0;0;10782369;1;12;12684;3295;15979;13310507;13532085;0
CT;2018-2019;1440011;1440311;Trumbull School District;Middlebrook School;0904620;090462000934;501; KG-05;2;501;October Count Day;15645;266;15923;7838145;133266;7971411;1;0;1;0;0;6323927;1;12;12363;3295;15658;7844658;7977924;0
CT;2018-2019;1440011;1440911;Trumbull School District;Tashua School;0904620;090462000936;424; KG-05;2;424;October Count Day;15263;266;15541;6471512;112784;6584296;1;0;1;0;0;5190087;1;12;11981;3295;15276;6477024;6589808;0
CT;2018-2019;1440011;1446111;Trumbull School District;Trumbull High School;0904620;090462000937;2104; 09-12;4;2104;October Count Day;17052;286;17350;35877408;601744;36479152;1;0;1;0;0;29561020;1;12;13770;3295;17065;35904760;36506504;0
CT;2018-2019;1450011;1450111;Union School District;Union School;0904650;090465000938;52; PK-08;3;52;October Count Day;29262;710;30009;1521624;36920;1558544;1;0;1;0;0;1059806;37;0;19671;9628;29299;1523548;1560468;0
CT;2018-2019;1460011;1461411;Vernon School District;Center Road School;0904680;090468000939;484; PK-05;2;484;October Count Day;17101;136;17329;8276884;65824;8342708;1;0;1;0;0;6160404;0;92;12677;4516;17193;8321412;8387236;0
CT;2018-2019;1460011;1460111;Vernon School District;Lake Street School;0904680;090468000940;217; KG-05;2;217;October Count Day;17284;187;17563;3750628;40579;3791207;1;0;1;0;0;2812845;0;92;12860;4516;17376;3770592;3811171;0
CT;2018-2019;1460011;1460211;Vernon School District;Maple Street School;0904680;090468000941;273; PK-05;2;273;October Count Day;15583;2187;17862;4254159;597051;4851210;1;0;1;0;0;3620372;0;92;11159;4516;15675;4279275;4876326;0
CT;2018-2019;1460011;1460311;Vernon School District;Northeast School;0904680;090468000942;224; KG-05;2;224;October Count Day;17956;797;18845;4022144;178528;4200672;1;0;1;0;0;3190743;0;92;13532;4516;18048;4042752;4221280;0
CT;2018-2019;1460011;1466111;Vernon School District;Rockville High School;0904680;090468000943;854; 09-12;4;854;October Count Day;18182;122;18396;15527428;104188;15631616;1;0;1;0;0;11780959;0;92;13758;4516;18274;15605996;15710184;0
CT;2018-2019;1460011;1461011;Vernon School District;Skinner Road School;0904680;090468000944;323; PK-05;2;323;October Count Day;16416;256;16764;5302368;82688;5385056;1;0;1;0;0;3928778;0;92;11992;4516;16508;5332084;5414772;0
CT;2018-2019;1460011;1465111;Vernon School District;Vernon Center Middle School;0904680;090468000947;705; 06-08;3;705;October Count Day;15198;767;16057;10714590;540735;11255325;1;0;1;0;0;8076631;0;92;10774;4516;15290;10779450;11320185;0
CT;2018-2019;1470011;1470111;Voluntown School District;Voluntown Elementary School;0904710;090471000949;264; PK-08;3;264;October Count Day;19724;641;20393;5207136;169224;5376360;1;0;1;0;0;3933595;29;0;14259;5494;19753;5214792;5384016;0
CT;2018-2019;1480011;1481011;Wallingford School District;Cook Hill School;0904740;090474000950;362; PK-02;2;362;October Count Day;19305;456;19776;6988410;165072;7153482;1;0;1;0;0;5950463;15;0;15985;3335;19320;6993840;7158912;0
CT;2018-2019;1480011;1485211;Wallingford School District;Dag Hammarskjold Middle School;0904740;090474000951;664; 06-08;3;664;October Count Day;17092;354;17461;11349088;235056;11584144;1;0;1;0;0;9377193;15;0;13772;3335;17107;11359048;11594104;0
CT;2018-2019;1480011;1480911;Wallingford School District;Evarts C. Stevens School;0904740;090474000952;307; PK-02;2;307;October Count Day;19834;349;20198;6089038;107143;6196181;1;0;1;0;0;5175976;15;0;16514;3335;19849;6093643;6200786;0
CT;2018-2019;1480011;1480211;Wallingford School District;Highland School;0904740;090474000953;325; PK-02;2;325;October Count Day;17913;349;18278;5821725;113425;5935150;1;0;1;0;0;4855382;15;0;14593;3335;17928;5826600;5940025;0
CT;2018-2019;1480011;1485311;Wallingford School District;James H. Moran Middle School;0904740;090474000954;578; 06-08;3;578;October Count Day;18218;354;18587;10530004;204612;10734616;1;0;1;0;0;8813730;15;0;14898;3335;18233;10538674;10743286;0
CT;2018-2019;1480011;1486111;Wallingford School District;Lyman Hall High School;0904740;090474000955;1074; 09-12;4;1074;October Count Day;18381;398;18796;19741194;427452;20168646;1;0;1;0;0;16601310;17;0;15063;3335;18398;19759452;20186904;0
CT;2018-2019;1480011;1486211;Wallingford School District;Mark T. Sheehan High School;0904740;090474000956;795; 09-12;4;795;October Count Day;19111;398;19525;15193245;316410;15509655;1;0;1;0;0;12867948;15;0;15791;3335;19126;15205170;15521580;0
CT;2018-2019;1480011;1480811;Wallingford School District;Mary G. Fritz Elementary School of Yalesville;0904740;090474000536;302; 03-05;2;302;October Count Day;18321;349;18686;5532942;105398;5638340;1;0;1;0;0;4634939;15;0;15001;3335;18336;5537472;5642870;0
CT;2018-2019;1480011;1480111;Wallingford School District;Moses Y. Beach School;0904740;090474000957;348; PK-02;2;348;October Count Day;17197;349;17562;5984556;121452;6106008;1;0;1;0;0;4949822;15;0;13877;3335;17212;5989776;6111228;0
CT;2018-2019;1480011;1480311;Wallingford School District;Parker Farms School;0904740;090474001213;266; 03-05;2;266;October Count Day;19075;349;19440;5073950;92834;5166784;1;0;1;0;0;4282890;15;0;15755;3335;19090;5077940;5170774;0
CT;2018-2019;1480011;1481211;Wallingford School District;Pond Hill School;0904740;090474000959;305; 03-05;2;305;October Count Day;16909;349;17274;5157245;106445;5263690;1;0;1;0;0;4250289;15;0;13589;3335;16924;5161820;5268265;0
CT;2018-2019;1480011;1480411;Wallingford School District;Rock Hill School;0904740;090474000961;297; 03-05;2;297;October Count Day;17115;349;17479;5083155;103653;5186808;1;0;1;0;0;4199809;15;0;13795;3335;17130;5087610;5191263;0
CT;2018-2019;1510011;1512111;Waterbury School District;B. W. Tinker School;0904830;090483000966;541; PK-05;2;541;October Count Day;12976;968;14013;7020016;523688;7543704;1;0;1;0;0;4840643;62;7;7979;5066;13045;7057345;7581033;0
CT;2018-2019;1510011;1510511;Waterbury School District;Bucks Hill School;0904830;090483000968;372; PK-05;2;372;October Count Day;15470;2641;18180;5754840;982452;6737292;1;0;1;0;0;4878554;62;7;10473;5066;15539;5780508;6762960;0
CT;2018-2019;1510011;1510611;Waterbury School District;Bunker Hill School;0904830;090483000969;473; PK-05;2;473;October Count Day;13602;1314;14985;6433746;621522;7055268;1;0;1;0;0;4691855;62;7;8605;5066;13671;6466383;7087905;0
CT;2018-2019;1510011;1512711;Waterbury School District;Carrington School;0904830;090483000970;510; PK-08;3;510;October Count Day;13240;1035;14344;6752400;527850;7280250;1;0;1;0;0;4732144;62;7;8243;5066;13309;6787590;7315440;0
CT;2018-2019;1510011;1516211;Waterbury School District;Crosby High School;0904830;090483000971;1162; 09-12;4;1162;October Count Day;15013;1322;16404;17445106;1536164;18981270;1;0;1;0;0;13175056;62;7;10016;5066;15082;17525284;19061448;0
CT;2018-2019;1510011;1510911;Waterbury School District;Driggs School;0904830;090483000972;499; PK-05;2;499;October Count Day;13306;1242;14617;6639694;619758;7259452;1;0;1;0;0;4766029;62;7;8309;5066;13375;6674125;7293883;0
CT;2018-2019;1510011;1511611;Waterbury School District;Duggan School;0904830;090483001602;479; PK-08;3;479;October Count Day;14291;1285;15645;6845389;615515;7460904;1;0;1;0;0;5067485;62;7;9294;5066;14360;6878440;7493955;0
CT;2018-2019;1510011;1511411;Waterbury School District;F. J. Kingsbury School;0904830;090483000975;509; KG-05;2;509;October Count Day;12879;1039;13987;6555411;528851;7084262;1;0;1;0;0;4541155;62;7;7882;5066;12948;6590532;7119383;0
CT;2018-2019;1510011;1512611;Waterbury School District;Gilmartin School;0904830;090483000976;476; PK-08;3;476;October Count Day;13766;1586;15420;6552616;754936;7307552;1;0;1;0;0;4928893;62;7;8769;5066;13835;6585460;7340396;0
CT;2018-2019;1510011;1510711;Waterbury School District;H. S. Chase School;0904830;090483000977;658; PK-05;2;658;October Count Day;13780;1379;15229;9067240;907382;9974622;1;0;1;0;0;6687308;62;7;8783;5066;13849;9112642;10020024;0
CT;2018-2019;1510011;1511311;Waterbury School District;Hopeville School;0904830;090483000978;353; KG-05;2;353;October Count Day;15134;2011;17214;5342302;709883;6052185;1;0;1;0;0;4288338;62;7;10137;5066;15203;5366659;6076542;0
CT;2018-2019;1510011;1516411;Waterbury School District;John F. Kennedy High School;0904830;090483000979;1244; 09-12;4;1244;October Count Day;14662;995;15732;18239528;1237780;19477308;1;0;1;0;0;13269192;68;7;9671;5066;14737;18332828;19570608;0
CT;2018-2019;1510011;1513111;Waterbury School District;Maloney Interdistrict Magnet School;0904830;090483000541;590; PK-05;2;590;October Count Day;16167;1072;17307;9538530;632480;10171010;1;0;1;0;0;7222535;62;7;11170;5066;16236;9579240;10211720;0
CT;2018-2019;1510011;1511111;Waterbury School District;Margaret M. Generali Elementary School;0904830;090483000974;562; KG-05;2;562;October Count Day;15417;1055;16541;8664354;592910;9257264;1;0;1;0;0;6449109;62;7;10420;5066;15486;8703132;9296042;0
CT;2018-2019;1510011;1515111;Waterbury School District;Michael F. Wallace Middle School;0904830;090483000983;1052; 04-08;3;1052;October Count Day;14604;1569;16242;15363408;1650588;17013996;1;0;1;0;0;11757499;62;7;9607;5066;14673;15435996;17086584;0
CT;2018-2019;1510011;1515311;Waterbury School District;North End Middle School;0904830;090483001115;928; 06-08;3;928;October Count Day;15466;1553;17088;14352448;1441184;15793632;1;0;1;0;0;11156968;62;7;10469;5066;15535;14416480;15857664;0
CT;2018-2019;1510011;1513411;Waterbury School District;Reed School;0904830;090483001613;478; PK-08;3;478;October Count Day;13075;1288;14432;6249850;615664;6865514;1;0;1;0;0;4477315;62;7;8078;5066;13144;6282832;6898496;0
CT;2018-2019;1510011;1512811;Waterbury School District;Regan School;0904830;090483000984;249; KG-05;2;249;October Count Day;12279;1011;13358;3057471;251739;3309210;1;0;1;0;0;2064937;62;7;7282;5066;12348;3074652;3326391;0
CT;2018-2019;1510011;1513311;Waterbury School District;Rotella Interdistrict Magnet School;0904830;090483001131;614; PK-05;2;614;October Count Day;16724;1350;18143;10268536;828900;11097436;1;0;1;0;0;8029791;62;7;11727;5066;16793;10310902;11139802;0
CT;2018-2019;1510011;1512011;Waterbury School District;Sprague School;0904830;090483000986;504; PK-05;2;504;October Count Day;12378;1497;13944;6238512;754488;6993000;1;0;1;0;0;4474795;62;7;7381;5066;12447;6273288;7027776;0
CT;2018-2019;1510011;1512211;Waterbury School District;Walsh School;0904830;090483000987;404; PK-05;2;404;October Count Day;15436;2474;17978;6236144;999496;7235640;1;0;1;0;0;5216805;62;7;10439;5066;15505;6264020;7263516;0
CT;2018-2019;1510011;1512311;Waterbury School District;Washington School;0904830;090483000988;311; PK-05;2;311;October Count Day;13167;1497;14732;4094937;465567;4560504;1;0;1;0;0;3006426;62;7;8170;5066;13236;4116396;4581963;0
CT;2018-2019;1510011;1516011;Waterbury School District;Waterbury Arts Magnet School (High);0904830;090483001396;471; 09-12;4;471;October Count Day;20966;793;21827;9874986;373503;10248489;1;0;1;0;0;7894859;62;7;15969;5066;21035;9907485;10280988;0
CT;2018-2019;1510011;1515011;Waterbury School District;Waterbury Arts Magnet School (Middle);0904830;090483001395;334; 06-08;3;334;October Count Day;13624;749;14442;4550416;250166;4800582;1;0;1;0;0;3131725;62;7;8627;5066;13693;4573462;4823628;0
CT;2018-2019;1510011;1516711;Waterbury School District;Waterbury Career Academy;0904830;090483001638;808; 09-12;4;808;October Count Day;15669;818;16556;12660552;660944;13321496;1;0;1;0;0;9284056;62;7;10672;5066;15738;12716304;13377248;0
CT;2018-2019;1510011;1510811;Waterbury School District;Wendell L. Cross School;0904830;090483000990;349; PK-05;2;349;October Count Day;14145;1812;16026;4936605;632388;5568993;1;0;1;0;0;3825085;62;7;9148;5066;14214;4960686;5593074;0
CT;2018-2019;1510011;1515211;Waterbury School District;West Side Middle School;0904830;090483000991;978; 06-08;3;978;October Count Day;15437;1689;17195;15097386;1651842;16749228;1;0;1;0;0;11862361;62;7;10440;5066;15506;15164868;16816710;0
CT;2018-2019;1510011;1516311;Waterbury School District;Wilby High School;0904830;090483000992;1002; 09-12;4;1002;October Count Day;15258;1011;16338;15288516;1013022;16301538;1;0;1;0;0;11294931;62;7;10261;5066;15327;15357654;16370676;0
CT;2018-2019;1510011;1513211;Waterbury School District;Woodrow Wilson School;0904830;090483000685;415; PK-05;2;415;October Count Day;13746;2382;16197;5704590;988530;6693120;1;0;1;0;0;4619476;62;7;8749;5066;13815;5733225;6721755;0
CT;2018-2019;1520011;1525111;Waterford School District;Clark Lane Middle School;0904860;090486000994;581; 06-08;3;581;October Count Day;19268;225;19493;11194708;130725;11325433;1;0;1;0;0;9505093;0;0;16136;3132;19268;11194708;11325433;0
CT;2018-2019;1520011;1520211;Waterford School District;Great Neck Elementary School;0904860;090486001593;316; KG-05;2;316;October Count Day;19020;537;19557;6010320;169692;6180012;1;0;1;0;0;5189857;0;0;15888;3132;19020;6010320;6180012;0
CT;2018-2019;1520011;1520611;Waterford School District;Oswegatchie Elementary School;0904860;090486000998;330; KG-05;2;330;October Count Day;17867;537;18405;5896110;177210;6073320;1;0;1;0;0;5039559;0;0;14735;3132;17867;5896110;6073320;0
CT;2018-2019;1520011;1520711;Waterford School District;Quaker Hill Elementary School;0904860;090486001512;377; KG-05;2;377;October Count Day;17584;537;18121;6629168;202449;6831617;1;0;1;0;0;5650511;0;0;14452;3132;17584;6629168;6831617;0
CT;2018-2019;1520011;1526111;Waterford School District;Waterford High School;0904860;090486001001;836; 09-12;4;838;October Count Day;19988;233;20277;16749944;195254;16945198;1;0;1;0;0;14366169;56;0;16912;3132;20044;16796872;16992126;0
CT;2018-2019;1530011;1530311;Watertown School District;Fletcher W. Judson School;0904890;090489001003;270; 03-05;2;270;October Count Day;16819;294;17188;4541130;79380;4620510;1;0;1;0;0;3795080;4;72;13851;3044;16895;4561650;4641030;0
CT;2018-2019;1530011;1530211;Watertown School District;John Trumbull Primary School;0904890;090489001135;656; PK-02;2;656;October Count Day;14478;492;15046;9497568;322752;9820320;1;0;1;0;0;7815037;4;72;11510;3044;14554;9547424;9870176;0
CT;2018-2019;1530011;1530411;Watertown School District;Polk School;0904890;090489001005;305; 03-05;2;305;October Count Day;15302;294;15671;4667110;89670;4756780;1;0;1;0;0;3824219;4;72;12334;3044;15378;4690290;4779960;0
CT;2018-2019;1530011;1535111;Watertown School District;Swift Middle School;0904890;090489001007;685; 06-08;3;685;October Count Day;14773;327;15179;10119505;223995;10343500;1;0;1;0;0;8252060;8;72;11809;3044;14853;10174305;10398300;0
CT;2018-2019;1530011;1536111;Watertown School District;Watertown High School;0904890;090489001008;815; 09-12;4;815;October Count Day;17116;349;17542;13949540;284435;14233975;1;0;1;0;0;11744044;6;72;14150;3044;17194;14013110;14297545;0
CT;2018-2019;1550011;1551611;West Hartford School District;Aiken School;0904920;090492000004;420; PK-05;2;420;October Count Day;16062;160;16223;6746040;67200;6813240;1;0;1;0;0;5624528;0;1;13375;2688;16063;6746460;6813660;0
CT;2018-2019;1550011;1550211;West Hartford School District;Braeburn School;0904920;090492001009;349; KG-05;2;349;October Count Day;16798;657;17456;5862502;229293;6091795;1;0;1;0;0;5104103;0;1;14111;2688;16799;5862851;6092144;0
CT;2018-2019;1550011;1555311;West Hartford School District;Bristow Middle School;0904920;090492001419;417; 06-08;3;417;October Count Day;18258;297;18556;7613586;123849;7737435;1;0;1;0;0;6557169;0;1;15571;2688;18259;7614003;7737852;0
